Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest,Main prod class tested,Production classes tested
maven,org.apache.maven.project.harness,Xpp3DomNodeIterator,getPosition,3,1,0,81,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodeIterator,setPosition,6,1,1,85,0,org.apache.maven.project.harness.Xpp3DomNodeIterator,org.apache.maven.project.harness.Xpp3DomNodeIterator
maven,org.apache.maven.project.harness,Xpp3DomNodeIterator,filterChildren,8,3,1,92,0,org.apache.maven.project.harness.Xpp3DomNodeIterator,org.apache.maven.project.harness.Xpp3DomNodeIterator
maven,org.apache.maven.project.harness,Xpp3DomNodeIterator,testNode,0,9,1,101,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,Xpp3DomNodePointer,4,1,1,38,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,Xpp3DomNodePointer,4,1,2,43,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,compareChildNodePointers,16,5,2,48,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,getValue,3,1,0,66,0,org.apache.maven.project.harness.Xpp3DomNodePointer,org.apache.maven.project.harness.Xpp3DomNodePointer
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,getValue,12,3,1,71,0,org.apache.maven.project.harness.Xpp3DomNodePointer,org.apache.maven.project.harness.Xpp3DomNodePointer
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,getBaseValue,3,1,0,83,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,getImmediateNode,3,1,0,88,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,getLength,3,1,0,93,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,getName,3,1,0,98,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,isCollection,3,1,0,103,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,isLeaf,3,1,0,108,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,setValue,3,1,1,113,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,childIterator,3,1,3,118,0,,
maven,org.apache.maven.project.harness,Xpp3DomNodePointer,attributeIterator,3,1,1,123,0,,
maven,org.apache.maven.project.harness,Xpp3DomPointerFactory,getOrder,3,1,0,34,0,,
maven,org.apache.maven.project.harness,Xpp3DomPointerFactory,createNodePointer,9,3,3,38,0,,
maven,org.apache.maven.project.harness,Xpp3DomPointerFactory,createNodePointer,9,3,3,48,0,,
maven,org.apache.maven.lifecycle.test,App,main,3,1,1,9,0,,
maven,org.apache.maven.lifecycle.test,AppTest,AppTest,3,1,1,13,0,,
maven,org.apache.maven.lifecycle.test,AppTest,suite,3,1,0,23,0,,
maven,org.apache.maven.lifecycle.test,AppTest,testApp,3,1,0,31,0,,
maven,org.apache.maven.embedder,App,main,3,1,1,9,0,,
maven,org.apache.maven.embedder,AppTest,AppTest,3,1,1,13,0,,
maven,org.apache.maven.embedder,AppTest,suite,3,1,0,23,0,,
maven,org.apache.maven.embedder,AppTest,testApp,3,1,0,31,0,,
maven,org.apache.maven.cli,CleanArgument,cleanArgs,52,11,1,28,0,,
maven,org.apache.maven.cli,CLIManager,CLIManager,44,1,0,127,0,,
maven,org.apache.maven.cli,CLIManager,parse,5,1,1,325,0,,
maven,org.apache.maven.cli,CLIManager,displayHelp,11,2,1,334,0,,
maven,org.apache.maven.cli,CLIReportingUtils,showVersion,11,1,0,51,0,org.apache.maven.cli.CLIReportingUtils,org.apache.maven.cli.CLIReportingUtils
maven,org.apache.maven.cli,CLIReportingUtils,showVersionMinimal,5,1,0,84,0,org.apache.maven.cli.CLIReportingUtils,org.apache.maven.cli.CLIReportingUtils
maven,org.apache.maven.cli,CLIReportingUtils,createMavenVersionString,18,3,1,90,0,org.apache.maven.cli.CLIReportingUtils,org.apache.maven.cli.CLIReportingUtils
maven,org.apache.maven.cli,CLIReportingUtils,reduce,3,1,1,116,0,,
maven,org.apache.maven.cli,CLIReportingUtils,getBuildProperties,12,2,0,120,0,,
maven,org.apache.maven.cli,CLIReportingUtils,showError,21,6,4,136,0,,
maven,org.apache.maven.cli,CLIReportingUtils,formatTimestamp,4,1,1,161,0,,
maven,org.apache.maven.cli,CLIReportingUtils,formatDuration,21,4,1,166,0,,
maven,org.apache.maven.cli,CliRequest,CliRequest,5,1,2,60,0,,
maven,org.apache.maven.cli,CliRequest,getArgs,3,1,0,66,0,,
maven,org.apache.maven.cli,CliRequest,getCommandLine,3,1,0,70,0,,
maven,org.apache.maven.cli,CliRequest,getClassWorld,3,1,0,74,0,,
maven,org.apache.maven.cli,CliRequest,getWorkingDirectory,3,1,0,78,0,,
maven,org.apache.maven.cli,CliRequest,getMultiModuleProjectDirectory,3,1,0,82,0,,
maven,org.apache.maven.cli,CliRequest,isVerbose,3,1,0,86,0,,
maven,org.apache.maven.cli,CliRequest,isQuiet,3,1,0,90,0,,
maven,org.apache.maven.cli,CliRequest,isShowErrors,3,1,0,94,0,,
maven,org.apache.maven.cli,CliRequest,getUserProperties,3,1,0,98,0,,
maven,org.apache.maven.cli,CliRequest,getSystemProperties,3,1,0,102,0,,
maven,org.apache.maven.cli,CliRequest,getRequest,3,1,0,106,0,,
maven,org.apache.maven.cli,CliRequest,setUserProperties,3,1,1,110,0,,
maven,org.apache.maven.cli,CliRequest,getRootDirectory,3,1,0,114,0,,
maven,org.apache.maven.cli,CliRequest,getTopDirectory,3,1,0,118,0,,
maven,org.apache.maven.cli,ExtensionConfigurationModule,ExtensionConfigurationModule,4,1,2,39,0,,
maven,org.apache.maven.cli,ExtensionConfigurationModule,configure,11,3,1,44,0,,
maven,org.apache.maven.cli,MavenCli,MavenCli,3,1,0,182,0,,
maven,org.apache.maven.cli,MavenCli,MavenCli,4,1,1,187,0,,
maven,org.apache.maven.cli,MavenCli,main,4,1,1,192,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,main,8,1,2,198,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,doMain,4,1,2,210,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,doMain,41,8,4,215,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,doMain,37,2,1,271,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,initialize,56,11,1,307,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,cli,47,5,1,380,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,informativeCommands,15,4,1,436,0,,
maven,org.apache.maven.cli,MavenCli,cliMerge,22,6,2,452,0,,
maven,org.apache.maven.cli,MavenCli,logging,61,11,1,488,0,,
maven,org.apache.maven.cli,MavenCli,version,5,2,1,573,0,,
maven,org.apache.maven.cli,MavenCli,commands,29,6,1,579,0,,
maven,org.apache.maven.cli,MavenCli,properties,25,7,1,612,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,container,54,5,1,642,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,configure,5,1,0,679,0,,
maven,org.apache.maven.cli,MavenCli,loadCoreExtensions,38,4,3,734,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,configure,3,1,0,759,0,,
maven,org.apache.maven.cli,MavenCli,readCoreExtensionsDescriptor,6,1,1,796,0,,
maven,org.apache.maven.cli,MavenCli,setupContainerRealm,23,6,4,805,0,,
maven,org.apache.maven.cli,MavenCli,reverse,5,1,1,839,0,,
maven,org.apache.maven.cli,MavenCli,parseExtClasspath,15,4,1,845,0,,
maven,org.apache.maven.cli,MavenCli,encryption,44,10,1,869,0,,
maven,org.apache.maven.cli,MavenCli,execute,58,13,1,932,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,logBuildResumeHint,5,1,1,1014,0,,
maven,org.apache.maven.cli,MavenCli,getResumeFromSelector,7,2,2,1020,0,,
maven,org.apache.maven.cli,MavenCli,logSummary,40,9,4,1050,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,configure,27,8,1,1110,0,,
maven,org.apache.maven.cli,MavenCli,toolchains,47,9,1,1164,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,getLocation,6,2,2,1232,0,,
maven,org.apache.maven.cli,MavenCli,populateRequest,3,1,1,1239,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,populateRequest,50,5,2,1243,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,disableInteractiveModeIfNeeded,14,4,2,1314,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,isRunningOnCI,4,1,1,1330,0,,
maven,org.apache.maven.cli,MavenCli,determineLocalRepositoryPath,7,2,1,1335,0,,
maven,org.apache.maven.cli,MavenCli,determinePom,16,4,3,1346,0,,
maven,org.apache.maven.cli,MavenCli,performProjectActivation,24,7,2,1365,0,,
maven,org.apache.maven.cli,MavenCli,performProfileActivation,24,7,2,1394,0,,
maven,org.apache.maven.cli,MavenCli,determineExecutionListener,9,2,0,1422,0,,
maven,org.apache.maven.cli,MavenCli,determineReactorFailureBehaviour,14,4,1,1431,0,,
maven,org.apache.maven.cli,MavenCli,determineTransferListener,13,3,4,1444,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,determineMakeBehavior,14,4,1,1466,0,,
maven,org.apache.maven.cli,MavenCli,determineGlobalCheckPolicy,11,3,1,1478,0,,
maven,org.apache.maven.cli,MavenCli,disableOnPresentOption,5,2,3,1488,0,,
maven,org.apache.maven.cli,MavenCli,disableOnPresentOption,3,1,3,1495,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,enableOnPresentOption,5,2,3,1500,0,,
maven,org.apache.maven.cli,MavenCli,enableOnPresentOption,3,1,3,1507,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,enableOnAbsentOption,5,2,3,1512,0,,
maven,org.apache.maven.cli,MavenCli,calculateDegreeOfConcurrency,24,4,1,1519,0,,
maven,org.apache.maven.cli,MavenCli,populateProperties,19,3,4,1551,0,,
maven,org.apache.maven.cli,MavenCli,createInterpolator,16,3,1,1596,0,,
maven,org.apache.maven.cli,MavenCli,getValue,9,3,1,1599,0,,
maven,org.apache.maven.cli,MavenCli,stripLeadingAndTrailingQuotes,7,2,1,1613,0,,
maven,org.apache.maven.cli,MavenCli,getCanonicalPath,8,1,1,1625,0,org.apache.maven.cli.MavenCli,org.apache.maven.cli.MavenCli
maven,org.apache.maven.cli,MavenCli,getConsoleTransferListener,3,1,1,1645,0,,
maven,org.apache.maven.cli,MavenCli,getBatchTransferListener,3,1,0,1649,0,,
maven,org.apache.maven.cli,MavenCli,customizeContainer,2,1,1,1653,0,,
maven,org.apache.maven.cli,MavenCli,createModelProcessor,3,1,1,1655,0,,
maven,org.apache.maven.cli,ResolveFile,resolveFile,14,4,2,28,0,,
maven,org.apache.maven.cli,CleanArgumentTest,cleanArgsShouldRemoveWrongSurroundingQuotes,7,1,0,28,1,,
maven,org.apache.maven.cli,CleanArgumentTest,testCleanArgsShouldNotTouchCorrectlyQuotedArgumentsUsingDoubleQuotes,7,1,0,37,1,,
maven,org.apache.maven.cli,CleanArgumentTest,testCleanArgsShouldNotTouchCorrectlyQuotedArgumentsUsingSingleQuotes,7,1,0,46,1,,
maven,org.apache.maven.cli,CLIManagerDocumentationTest,getOptionsAsHtml,31,4,0,56,0,,
maven,org.apache.maven.cli,CLIManagerDocumentationTest,testOptionsAsHtml,4,1,0,88,1,,
maven,org.apache.maven.cli,CLIReportingUtilsTest,testFormatDuration,11,1,0,27,1,,
maven,org.apache.maven.cli,MavenCliTest,setUp,4,1,0,85,0,,
maven,org.apache.maven.cli,MavenCliTest,tearDown,8,2,0,91,0,,
maven,org.apache.maven.cli,MavenCliTest,testPerformProfileActivation,18,1,0,100,1,,
maven,org.apache.maven.cli,MavenCliTest,testDetermineProjectActivation,18,1,0,128,1,,
maven,org.apache.maven.cli,MavenCliTest,testCalculateDegreeOfConcurrency,19,1,0,155,1,,
maven,org.apache.maven.cli,MavenCliTest,testMavenConfig,11,1,0,177,1,,
maven,org.apache.maven.cli,MavenCliTest,testMavenConfigInvalid,6,1,0,195,1,,
maven,org.apache.maven.cli,MavenCliTest,testMVNConfigurationThreadCanBeOverwrittenViaCommandLine,7,1,0,206,1,,
maven,org.apache.maven.cli,MavenCliTest,testMVNConfigurationDefinedPropertiesCanBeOverwrittenViaCommandLine,9,1,0,233,1,,
maven,org.apache.maven.cli,MavenCliTest,testMVNConfigurationCLIRepeatedPropertiesLastWins,9,1,0,262,1,,
maven,org.apache.maven.cli,MavenCliTest,testMVNConfigurationFunkyArguments,14,1,0,291,1,,
maven,org.apache.maven.cli,MavenCliTest,testStyleColors,54,1,0,332,1,,
maven,org.apache.maven.cli,MavenCliTest,testToolchainsBuildingEvents,19,1,0,398,1,,
maven,org.apache.maven.cli,MavenCliTest,customizeContainer,5,1,1,405,0,,
maven,org.apache.maven.cli,MavenCliTest,resumeFromSelectorIsSuggestedWithoutGroupId,6,1,0,432,1,,
maven,org.apache.maven.cli,MavenCliTest,resumeFromSelectorContainsGroupIdWhenArtifactIdIsNotUnique,6,1,0,443,1,,
maven,org.apache.maven.cli,MavenCliTest,verifyLocalRepositoryPath,16,1,0,454,1,,
maven,org.apache.maven.cli,MavenCliTest,testVersionStringWithoutAnsi,16,1,0,478,1,,
maven,org.apache.maven.cli,MavenCliTest,populatePropertiesCanContainEqualsSign,6,1,0,506,1,,
maven,org.apache.maven.cli,MavenCliTest,populatePropertiesSpace,6,1,0,519,1,,
maven,org.apache.maven.cli,MavenCliTest,populatePropertiesShorthand,6,1,0,532,1,,
maven,org.apache.maven.cli,MavenCliTest,populatePropertiesMultiple,7,1,0,545,1,,
maven,org.apache.maven.cli,MavenCliTest,populatePropertiesOverwrite,6,1,0,559,1,,
maven,org.apache.maven.cli,MavenCliTest,findRootProjectWithAttribute,4,1,0,572,1,,
maven,org.apache.maven.cli,MavenCliTest,testPropertiesInterpolation,13,1,0,578,1,,
maven,org.apache.maven.cli,MavenCliTest,activateBatchMode,7,2,3,610,0,,
maven,org.apache.maven.cli,MavenCliTest,activateBatchModeArguments,3,1,0,622,0,,
maven,org.apache.maven.cli,MavenCliTest,calculateTransferListener,8,2,3,635,0,,
maven,org.apache.maven.cli,MavenCliTest,calculateTransferListenerArguments,3,1,0,649,0,,
maven,org.apache.maven.cli,MavenCliTest,createMavenProject,6,1,2,672,0,,
maven,org.apache.maven.cli.configuration,ConfigurationProcessor,process,0,1,1,27,0,,
maven,org.apache.maven.cli.configuration,SettingsXmlConfigurationProcessor,SettingsXmlConfigurationProcessor,4,1,2,79,0,,
maven,org.apache.maven.cli.configuration,SettingsXmlConfigurationProcessor,process,76,13,1,85,0,org.apache.maven.cli.configuration.SettingsXmlConfigurationProcessor,org.apache.maven.cli.configuration.SettingsXmlConfigurationProcessor
maven,org.apache.maven.cli.configuration,SettingsXmlConfigurationProcessor,populateFromSettings,58,12,2,186,0,,
maven,org.apache.maven.cli.configuration,SettingsXmlConfigurationProcessor,getLocation,6,2,2,281,0,,
maven,org.apache.maven.cli.event,DefaultEventSpyContext,getData,3,1,0,33,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,ExecutionEventLogger,3,1,1,67,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,ExecutionEventLogger,3,1,2,71,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,ExecutionEventLogger,7,1,3,75,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,chars,7,2,2,85,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,infoLine,3,1,1,95,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,infoMain,3,1,1,99,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,projectDiscoveryStarted,5,2,1,103,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,sessionStarted,16,3,1,110,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,sessionEnded,15,4,1,136,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,isSingleVersionedReactor,12,3,1,165,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,logReactorSummary,58,11,1,180,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,logResult,11,2,1,249,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,builder,3,1,0,261,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,logStats,8,1,1,265,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,projectSkipped,9,2,1,279,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,projectStarted,39,5,1,292,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,mojoSkipped,5,2,1,353,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,mojoStarted,10,2,1,362,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,forkStarted,12,2,1,380,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,forkSucceeded,13,2,1,402,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLogger,append,10,3,2,425,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,appendForkInfo,16,3,2,436,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,append,3,1,2,454,0,,
maven,org.apache.maven.cli.event,ExecutionEventLogger,forkedProjectStarted,8,2,1,458,0,org.apache.maven.cli.event.ExecutionEventLogger,org.apache.maven.cli.event.ExecutionEventLogger
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,setUp,3,1,0,50,0,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,tearDown,3,1,0,55,0,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,beforeEach,5,1,0,60,0,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,testProjectStarted,25,1,0,67,1,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,testProjectStartedOverflow,24,1,0,100,1,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,testTerminalWidth,22,1,0,132,1,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,testProjectStartedNoPom,19,1,0,172,1,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,testMultiModuleProjectProgress,24,1,0,198,1,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,testMultiModuleProjectResumeFromProgress,21,1,0,231,1,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,generateMavenProject,7,1,1,261,0,,
maven,org.apache.maven.cli.event,ExecutionEventLoggerTest,adaptDirSeparator,3,1,1,269,0,,
maven,org.apache.maven.cli.internal,BootstrapCoreExtensionManager,BootstrapCoreExtensionManager,7,1,4,78,0,,
maven,org.apache.maven.cli.internal,BootstrapCoreExtensionManager,loadCoreExtensions,6,1,3,91,0,org.apache.maven.cli.internal.BootstrapCoreExtensionManager,org.apache.maven.cli.internal.BootstrapCoreExtensionManager
maven,org.apache.maven.cli.internal,BootstrapCoreExtensionManager,resolveCoreExtensions,11,3,5,101,0,org.apache.maven.cli.internal.BootstrapCoreExtensionManager,org.apache.maven.cli.internal.BootstrapCoreExtensionManager
maven,org.apache.maven.cli.internal,BootstrapCoreExtensionManager,createExtension,32,6,2,123,0,,
maven,org.apache.maven.cli.internal,BootstrapCoreExtensionManager,resolveExtension,15,1,5,159,0,,
maven,org.apache.maven.cli.internal,BootstrapCoreExtensionManager,createInterpolator,6,1,1,190,0,,
maven,org.apache.maven.cli.internal,ExtensionResolutionException,ExtensionResolutionException,4,1,2,31,0,,
maven,org.apache.maven.cli.internal,ExtensionResolutionException,getExtension,3,1,0,39,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,JansiMessageBuilder,3,1,0,30,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,JansiMessageBuilder,3,1,1,34,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,trace,3,1,1,38,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,debug,3,1,1,44,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,info,3,1,1,50,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,warning,3,1,1,56,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,error,3,1,1,62,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,success,3,1,1,68,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,failure,3,1,1,74,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,strong,3,1,1,80,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,mojo,3,1,1,86,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,project,3,1,1,92,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,style,4,1,2,98,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,a,4,1,3,103,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,a,4,1,1,110,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,a,4,1,3,117,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,a,4,1,1,124,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,a,4,1,1,131,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,newline,4,1,0,138,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,format,4,1,2,145,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,build,3,1,0,152,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilder,toString,3,1,0,158,0,org.apache.maven.cli.jansi.JansiMessageBuilder,org.apache.maven.cli.jansi.JansiMessageBuilder
maven,org.apache.maven.cli.jansi,JansiMessageBuilderFactory,isColorEnabled,3,1,0,34,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilderFactory,getTerminalWidth,3,1,0,39,0,,
maven,org.apache.maven.cli.jansi,JansiMessageBuilderFactory,builder,3,1,0,44,0,org.apache.maven.cli.jansi.JansiMessageBuilderFactory,org.apache.maven.cli.jansi.JansiMessageBuilderFactory
maven,org.apache.maven.cli.jansi,JansiMessageBuilderFactory,builder,3,1,1,50,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,systemInstall,5,2,0,63,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,systemUninstall,12,2,0,73,0,org.apache.maven.cli.jansi.MessageUtils,org.apache.maven.cli.jansi.MessageUtils
maven,org.apache.maven.cli.jansi,MessageUtils,doSystemUninstall,5,2,0,93,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,setColorEnabled,14,4,1,99,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,isColorEnabled,3,1,0,119,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,builder,3,1,0,127,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,builder,3,1,1,135,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,builder,3,1,1,144,0,org.apache.maven.cli.jansi.MessageUtils,org.apache.maven.cli.jansi.MessageUtils
maven,org.apache.maven.cli.jansi,MessageUtils,stripAnsiCodes,3,1,1,153,0,,
maven,org.apache.maven.cli.jansi,MessageUtils,registerShutdownHook,15,3,0,162,0,org.apache.maven.cli.jansi.MessageUtils,org.apache.maven.cli.jansi.MessageUtils
maven,org.apache.maven.cli.jansi,MessageUtils,run,7,2,0,175,0,org.apache.maven.cli.jansi.MessageUtils,org.apache.maven.cli.jansi.MessageUtils
maven,org.apache.maven.cli.jansi,MessageUtils,getTerminalWidth,9,2,0,188,0,,
maven,org.apache.maven.cli.logging,BaseSlf4jConfiguration,setRootLoggerLevel,3,1,1,32,0,,
maven,org.apache.maven.cli.logging,BaseSlf4jConfiguration,activate,3,1,0,36,0,,
maven,org.apache.maven.cli.logging,Slf4jConfiguration,setRootLoggerLevel,0,1,1,37,0,,
maven,org.apache.maven.cli.logging,Slf4jConfiguration,activate,0,1,0,44,0,,
maven,org.apache.maven.cli.logging,Slf4jConfigurationFactory,getConfiguration,27,4,1,40,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,Slf4jLogger,3,1,1,33,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,debug,3,1,1,37,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,debug,3,1,2,41,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,isDebugEnabled,3,1,0,45,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,info,3,1,1,49,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,info,3,1,2,53,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,isInfoEnabled,3,1,0,57,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,warn,3,1,1,61,0,,
maven,org.apache.maven.cli.logging,Slf4jLogger,warn,3,1,2,65,0,,
